,alginate,,alg+Ac,,AC,,a1,a2,a3,a4,a5,a6,a7,a8
1916,69.023934,,72.793368,,63.994015,,70.68413,61.064045,63.518684,72.915734,67.282954,61.333336,42.180109,39.819858
1914,69.020194,,72.800395,,64.008515,,70.702776,61.030241,63.525064,72.950714,67.26988,61.344901,42.159654,39.812995
1912,69.008503,,72.800471,,64.017158,,70.705632,60.991702,63.524445,72.983959,67.248692,61.364115,42.139207,39.806041
1910,68.988861,,72.793602,,64.018008,,70.696226,60.951577,63.51684,73.015472,67.221016,61.386389,42.11532,39.808935
1908,68.967633,,72.783287,,64.01498,,70.679832,60.903563,63.505742,73.038346,67.188475,61.399491,42.089718,39.806743
1906,68.94323,,72.773014,,64.008081,,70.656461,60.850809,63.491157,73.05259,67.154311,61.401893,42.064126,39.809397
1904,68.920423,,72.764527,,64.003157,,70.633126,60.790163,63.480046,73.056489,67.118526,61.384421,42.038544,39.811927
1902,68.900803,,72.761307,,64.000202,,70.613331,60.727924,63.468928,73.051779,67.08598,61.351663,42.012972,39.814334
1900,68.887548,,72.763347,,64.001158,,70.60057,60.667244,63.466485,73.040195,67.059911,61.303619,41.990853,39.816617
1898,68.879067,,72.772383,,64.002134,,70.596584,60.612853,63.470967,73.025194,67.038696,61.243347,41.970464,39.828618
1896,68.876949,,72.784927,,64.007012,,70.60311,60.567905,63.485831,73.010226,67.025572,61.176963,41.953523,39.845376
1894,68.878013,,72.800975,,64.015783,,70.616641,60.527675,63.505857,73.002183,67.017297,61.11517,41.938308,39.866865
1892,68.882258,,72.817048,,64.030376,,70.633672,60.48901,63.524107,73.006226,67.007396,61.071729,41.921378,39.888167
1890,68.884915,,72.829671,,64.048847,,70.6542,60.445603,63.540583,73.022345,66.995869,61.046637,41.899296,39.909282
1888,68.884394,,72.837112,,64.071186,,70.669494,60.394298,63.546637,73.057414,66.976245,61.052127,41.872064,39.920452
1886,68.879106,,72.837643,,64.08966,,70.677815,60.335091,63.544015,73.092492,66.950146,61.062205,41.841405,39.931469
1884,68.864286,,72.833007,,64.100415,,70.672197,60.269559,63.53619,73.119719,66.914338,61.0677,41.807322,39.932607
1882,68.841524,,72.82321,,64.097679,,70.659631,60.197698,63.526626,73.126073,66.875297,61.047207,41.771536,39.938479
1880,68.809233,,72.811726,,64.079555,,70.634899,60.121085,63.517052,73.105829,66.828172,60.991555,41.737481,39.944216
1878,68.778538,,72.808958,,64.061492,,70.615433,60.044452,63.517821,73.070885,66.785903,60.902274,41.705158,39.954655
1876,68.754203,,72.820093,,64.047339,,70.60471,59.972533,63.528916,73.019385,66.753337,60.777836,41.676281,39.960113
1874,68.744171,,72.848578,,64.046713,,70.613161,59.906909,63.557212,72.970073,66.735319,60.638115,41.65428,39.963881
1872,68.750028,,72.901318,,64.065353,,70.64772,59.85074,63.600955,72.92451,66.735076,60.480055,41.63915,39.969076
1870,68.765414,,72.955789,,64.099378,,70.692704,59.799292,63.646348,72.904843,66.742904,60.354104,41.625741,39.964541
1868,68.785565,,73.011989,,64.146836,,70.746363,59.754146,63.689946,72.914332,66.755568,60.264847,41.612336,39.959921
1866,68.797773,,73.045709,,64.192351,,70.786101,59.708987,63.71112,72.954519,66.756911,60.242857,41.593791,39.950427
1864,68.798864,,73.055249,,64.232093,,70.810198,59.663816,63.708191,73.026948,66.74694,60.288132,41.57011,39.936083
1862,68.784077,,73.040636,,64.25458,,70.809994,59.605995,63.684635,73.090329,66.720814,60.345639,41.537869,39.91214
1860,68.753416,,73.005354,,64.257932,,70.787257,59.537101,63.645639,73.146276,66.676926,60.407733,41.498788,39.888176
1858,68.706885,,72.964964,,64.242191,,70.748952,59.44607,63.603236,73.160848,66.621741,60.416326,41.454585,39.859435
1856,68.650836,,72.919472,,64.213135,,70.698566,59.339214,63.559147,73.144561,66.556881,60.379063,41.40355,39.83544
1854,68.602734,,72.891312,,64.186079,,70.660378,59.233912,63.533937,73.104291,66.501716,60.297473,41.357674,39.811426
1852,68.562577,,72.880463,,64.164838,,70.637836,59.130163,63.524146,73.048607,66.454629,60.176145,41.316953,39.792125
1850,68.550995,,72.905867,,64.166576,,70.651701,59.050099,63.546862,72.996319,66.433366,60.034949,41.288227,39.772789
1848,68.556874,,72.95542,,64.187433,,70.693273,58.984241,63.590054,72.947412,66.431461,59.881531,41.271489,39.758137
1846,68.572274,,73.015317,,64.223559,,70.748677,58.92469,63.643432,72.917254,66.439229,59.740346,41.258178,39.743433
1844,68.589259,,73.075216,,64.267308,,70.809248,58.866704,63.695017,72.902404,66.446987,59.620566,41.246581,39.728679
1842,68.588789,,73.11102,,64.303441,,70.84905,58.79447,63.722618,72.909675,66.438612,59.549704,41.228148,39.704486
1840,68.578801,,73.12792,,64.333877,,70.871566,58.717473,63.733101,72.927097,66.418946,59.504829,41.204594,39.680275
1838,68.557709,,73.127658,,64.352928,,70.878543,58.63571,63.731613,72.942717,66.389608,59.472187,41.179341,39.651366
1836,68.531863,,73.122287,,64.364417,,70.875183,58.555508,63.724993,72.948012,66.357049,59.433433,41.154097,39.622454
1834,68.507607,,73.118688,,64.368359,,70.870126,58.475286,63.728579,72.927654,66.322882,59.359528,41.132278,39.602866
1832,68.484942,,73.118577,,64.376152,,70.866825,58.396625,63.733843,72.907252,66.291942,59.28257,41.112176,39.583244
1830,68.465452,,73.121951,,64.391578,,70.867004,58.316361,63.742481,72.895358,66.261007,59.210201,41.090373,39.563588
1828,68.452309,,73.128805,,64.418413,,70.868934,58.236077,63.744287,72.907354,66.233297,59.169932,41.068579,39.539258
1826,68.445512,,73.135705,,64.460419,,70.877782,58.158938,63.737572,72.958651,66.208812,59.178576,41.045086,39.510279
1824,68.435544,,73.137506,,64.498653,,70.881484,58.080196,63.720653,73.018737,66.181108,59.204035,41.01819,39.476674
1822,68.420822,,73.132498,,64.533124,,70.874883,57.996684,63.695246,73.082728,66.148577,59.244779,40.9896,39.438465
1820,68.395005,,73.117262,,64.546841,,70.852827,57.905234,63.664758,73.123235,66.106392,59.265656,40.955905,39.409502
1818,68.354926,,73.091809,,64.539845,,70.813617,57.802675,63.627502,73.139568,66.054558,59.259025,40.920519,39.389739
1816,68.311682,,73.066428,,64.527272,,70.771029,57.695339,63.593658,73.133259,66.001125,59.223358,40.885148,39.369943
1814,68.26686,,73.042831,,64.509134,,70.728505,57.581641,63.564912,73.106005,65.946096,59.155599,40.849791,39.354701
1812,68.231555,,73.032998,,64.500513,,70.701509,57.469498,63.544642,73.071265,65.899123,59.060333,40.816153,39.33941
1810,68.204178,,73.038624,,64.503276,,70.688305,57.357327,63.537913,73.027113,65.860204,58.937563,40.785934,39.324072
1808,68.186313,,73.057986,,64.513638,,70.690594,57.251467,63.543022,72.97501,65.830943,58.788815,40.759133,39.313249
1806,68.17479,,73.091078,,64.531586,,70.704933,57.150334,63.561669,72.913054,65.809729,58.614092,40.735747,39.306919
1804,68.168021,,73.131071,,64.54959,,70.726176,57.0571,63.590528,72.842802,65.794949,58.42562,40.715774,39.309607
1802,68.164421,,73.178007,,64.569529,,70.754348,56.968598,63.626348,72.769263,65.783386,58.224927,40.699211,39.321267
1800,68.162406,,73.226848,,64.600783,,70.789515,56.881659,63.664301,72.714453,65.778253,58.045635,40.682654,39.328258
1798,68.163559,,73.276039,,64.643332,,70.830077,56.791526,63.701365,72.678339,65.774726,57.8908,40.666102,39.326077
1796,68.163128,,73.317267,,64.700904,,70.872792,56.695029,63.727871,72.677864,65.771197,57.784872,40.646155,39.305735
1794,68.157946,,73.349092,,64.764107,,70.912757,56.590578,63.733403,72.704522,65.762847,57.723267,40.624516,39.262813
1792,68.140094,,73.360114,,64.816085,,70.934369,56.476585,63.735754,72.746425,65.740038,57.696813,40.594387,39.219935
1790,68.109577,,73.351626,,64.85125,,70.935285,56.357806,63.721716,72.791697,65.702778,57.694813,40.560873,39.168112
1788,68.061646,,73.322418,,64.856551,,70.906716,56.232652,63.687786,72.821692,65.644649,57.695871,40.523975,39.134313
1786,68.004223,,73.286163,,64.841387,,70.864119,56.105881,63.648764,72.833032,65.575295,57.684706,40.483696,39.100528
1784,67.943641,,73.247897,,64.811399,,70.819396,55.975904,63.610938,72.815564,65.505961,57.63534,40.443434,39.066757
1782,67.884651,,73.219426,,64.775945,,70.782678,55.845897,63.580612,72.774388,65.438251,57.547773,40.404886,39.033001
1780,67.832002,,73.205756,,64.746224,,70.764094,55.707921,63.56754,72.69936,65.3834,57.39603,40.369748,38.990344
1778,67.788856,,73.208546,,64.725954,,70.763578,55.568325,63.564773,72.619281,65.339798,57.219841,40.338018,38.938831
1776,67.756796,,73.229519,,64.726291,,70.78796,55.430282,63.577225,72.540926,65.309044,57.029904,40.309694,38.878506
1774,67.735818,,73.258535,,64.745337,,70.825344,55.295381,63.589709,72.487986,65.287924,56.864422,40.284772,38.809414
1772,67.727502,,73.297409,,64.786779,,70.874124,55.1795,63.603879,72.477363,65.278038,56.757011,40.263251,38.722741
1770,67.714439,,73.327552,,64.830128,,70.917345,55.057239,63.597898,72.485347,65.255324,56.684749,40.234957,38.618578
1768,67.690302,,73.340602,,64.867954,,70.932068,54.930183,63.566737,72.51531,65.219787,56.656803,40.198202,38.49701
1766,67.642437,,73.335361,,64.883558,,70.91618,54.779271,63.507056,72.53173,65.157005,56.627332,40.146216,38.362532
1764,67.569266,,73.288058,,64.871419,,70.862863,54.602906,63.413837,72.529545,65.06218,56.591752,40.07562,38.210809
1762,67.483451,,73.233969,,64.845255,,70.799399,54.421732,63.317298,72.493556,64.959369,56.517973,39.998283,38.059495
1760,67.386576,,73.176499,,64.79813,,70.722362,54.23098,63.220794,72.423786,64.845372,56.401414,39.915902,37.904204
1758,67.296041,,73.134348,,64.754991,,70.662421,54.048129,63.146127,72.318566,64.744227,56.223739,39.83525,37.758086
1756,67.2071,,73.110906,,64.712287,,70.61785,53.868412,63.096637,72.174542,64.651125,55.975783,39.756327,37.621098
1754,67.129241,,73.102765,,64.684978,,70.590334,53.691831,63.06225,72.01538,64.570865,55.694216,39.67744,37.48447
1752,67.0593,,73.113311,,64.671353,,70.584969,53.512028,63.042959,71.839401,64.505046,55.377513,39.598588,37.352556
1750,67.002017,,73.127247,,64.680803,,70.593226,53.336951,63.023672,71.687125,64.450456,55.089848,39.51808,37.220987
1748,66.957389,,73.146269,,64.711642,,70.615095,53.166603,63.002716,71.558537,64.410294,54.835803,39.44099,37.081079
1746,66.922253,,73.160187,,64.749306,,70.636951,53.007345,62.97339,71.458682,64.379751,54.635241,39.367315,36.941543
1744,66.893443,,73.167305,,64.792222,,70.653688,52.85918,62.935701,71.387543,64.357222,54.486632,39.300432,36.79805
1742,66.859895,,73.157447,,64.822274,,70.651702,52.714162,62.881281,71.329922,64.329899,54.379281,39.238646,36.629027
1740,66.82319,,73.128924,,64.84168,,70.629303,52.565926,62.806793,71.292555,64.299386,54.319297,39.176888,36.413043
1738,66.778587,,73.073267,,64.854477,,70.581403,52.403337,62.695513,71.2906,64.262484,54.321959,39.115157,36.102982
1736,66.730828,,72.99558,,64.861802,,70.51312,52.226388,62.547462,71.313923,64.217597,54.379626,39.048389,35.699312
1734,66.683075,,72.894181,,64.863592,,70.431265,52.033484,62.359317,71.369246,64.169527,54.487712,38.978275,35.16818
1732,66.633749,,72.780952,,64.853301,,70.335849,51.83576,62.144483,71.419487,64.115076,54.603439,38.904819,34.557337
1730,66.574948,,72.657596,,64.825255,,70.230277,51.634805,61.914681,71.437704,64.05265,54.685553,38.829708,33.875736
1728,66.509836,,72.530898,,64.777442,,70.112859,51.435395,61.666578,71.410445,63.982251,54.718777,38.754631,33.149348
1726,66.430515,,72.397472,,64.698683,,69.978507,51.227976,61.398511,71.310805,63.899088,54.671029,38.677902,32.369877
1724,66.355943,,72.259014,,64.609101,,69.840815,51.015732,61.082082,71.157345,63.822346,54.566755,38.596151,31.550356
1722,66.294016,,72.117223,,64.515975,,69.708273,50.793883,60.693925,70.951783,63.756816,54.398318,38.509381,30.665502
1720,66.260525,,71.97718,,64.432121,,69.587665,50.565611,60.230744,70.716023,63.716873,54.199329,38.420965,29.779261
1718,66.269675,,71.842271,,64.370358,,69.495952,50.337285,59.672539,70.460178,63.716883,53.9759,38.327536,28.904345
1716,66.293035,,71.704028,,64.30313,,69.407668,50.112091,59.081155,70.192668,63.729675,53.749421,38.232466,28.175964
1714,66.330599,,71.557377,,64.226773,,69.317724,49.891622,58.459952,69.916865,63.753645,53.521418,38.137439,27.648254
1712,66.34921,,71.400631,,64.117457,,69.205774,49.682255,57.885735,69.641177,63.761644,53.308698,38.040772,27.421332
1710,66.342556,,71.225339,,63.962389,,69.06166,49.482399,57.378502,69.367287,63.740907,53.114315,37.94415,27.556795
1708,66.328009,,71.065337,,63.794597,,68.920997,49.292058,56.976592,69.111994,63.718583,52.932158,37.842524,27.968869
1706,66.311883,,70.920615,,63.612266,,68.783781,49.10964,56.694957,68.880326,63.694675,52.760699,37.734217,28.677138
1704,66.317855,,70.816524,,63.455691,,68.685586,48.922397,56.525185,68.678986,63.697907,52.581605,37.614188,29.508543
1702,66.349075,,70.759798,,63.323015,,68.626388,48.728733,56.477215,68.507954,63.731458,52.39335,37.479084,30.479182
1700,66.383445,,70.723371,,63.21787,,68.585839,48.522267,56.507624,68.377283,63.768196,52.229541,37.327234,31.450706
1698,66.417807,,70.708921,,63.142057,,68.558848,48.309374,56.621366,68.291982,63.809712,52.096289,37.158651,32.385626
1696,66.42376,,70.686027,,63.091887,,68.516633,48.101215,56.75006,68.253699,63.819323,52.02873,36.988467,33.134449
1694,66.402888,,70.661451,,63.065504,,68.462587,47.907362,56.888698,68.257371,63.803423,52.016168,36.823401,33.669038
1692,66.366241,,70.63857,,63.05923,,68.40687,47.715057,57.015617,68.262716,63.769993,52.000552,36.665128,34.015312
1690,66.316977,,70.622448,,63.073041,,68.351174,47.522708,57.132489,68.268055,63.72542,51.9773,36.513645,34.194884
1688,66.269296,,70.623209,,63.10144,,68.307337,47.304784,57.247647,68.239857,63.68246,51.891418,36.355518,34.324217
1686,66.218465,,70.63409,,63.144411,,68.268588,47.06447,57.362756,68.19323,63.639518,51.768876,36.19411,34.395313
1684,66.169216,,70.650026,,63.196465,,68.236615,46.817715,57.466165,68.141593,63.599782,51.634117,36.031098,34.445506
1682,66.118395,,70.660892,,63.255767,,68.204652,46.567711,57.552888,68.093325,63.560063,51.505471,35.868163,34.462571
1680,66.070734,,70.658259,,63.313196,,68.169321,46.344784,57.609622,68.071878,63.51877,51.428765,35.723749,34.454876
1678,66.019924,,70.635391,,63.363285,,68.123867,46.131382,57.629732,68.063834,63.474309,51.390251,35.58946,34.414352
1676,65.965965,,70.583872,,63.398756,,68.056474,45.917931,57.601595,68.062488,63.423498,51.388401,35.460261,34.345251
1674,65.905707,,70.505404,,63.415983,,67.968845,45.693252,57.531894,68.05277,63.361563,51.401827,35.332798,34.25588
1672,65.839149,,70.400005,,63.409523,,67.854242,45.442968,57.417327,68.021294,63.288509,51.413727,35.203718,34.142263
1670,65.763141,,70.276114,,63.381222,,67.717746,45.187834,57.276207,67.968077,63.20434,51.41799,35.079723,34.020797
1668,65.677684,,70.130374,,63.323827,,67.557683,44.929447,57.108549,67.893131,63.105879,51.414618,34.964157,33.891522
1666,65.58751,,69.979638,,63.241007,,67.387565,44.682181,56.932647,67.794797,62.997907,51.394444,34.862036,33.770699
1664,65.489468,,69.817176,,63.132788,,67.200653,44.44604,56.750169,67.674765,62.877244,51.357469,34.775024,33.662337
1662,65.400892,,69.66656,,63.01192,,67.023938,44.224226,56.577727,67.529703,62.76617,51.28231,34.708129,33.562331
1660,65.320206,,69.527783,,62.880231,,66.859098,44.008751,56.415315,67.351271,62.66309,51.155218,34.661338,33.462571
1658,65.258436,,69.40757,,62.743181,,66.71624,43.793226,56.264588,67.139491,62.585494,50.96703,34.637981,33.359027
1656,65.218729,,69.307591,,62.598961,,66.600404,43.563265,56.125539,66.881017,62.534961,50.697891,34.641384,33.247695
1654,65.197929,,69.205967,,62.44395,,66.49304,43.322059,55.976585,66.614301,62.503531,50.418064,34.676543,33.108538
1652,65.199182,,69.104382,,62.2836,,66.397511,43.076001,55.814414,66.347696,62.492784,50.138242,34.75012,32.941694
1650,65.205157,,68.979298,,62.121545,,66.286864,42.849072,55.622443,66.139643,62.483638,49.963817,34.850392,32.7473
1648,65.215853,,68.835772,,61.970474,,66.171212,42.662069,55.417278,66.011805,62.472914,49.917699,34.970658,32.53748
1646,65.201346,,68.665413,,61.810444,,66.025309,42.487817,55.188976,65.922405,62.438367,49.946427,35.085854,32.328271
1644,65.167943,,68.474957,,61.646898,,65.855906,42.331119,54.952473,65.86975,62.381596,50.037778,35.190976,32.131616
1642,65.101474,,68.261057,,61.452682,,65.651241,42.145588,54.696171,65.787087,62.297845,50.104692,35.286031,31.947457
1640,65.011396,,68.030447,,61.238688,,65.421431,41.942416,54.426709,65.686109,62.191891,50.154805,35.374363,31.771763
1638,64.922902,,67.804965,,61.015794,,65.188355,41.742396,54.159011,65.571832,62.087565,50.188117,35.477666,31.616382
1636,64.837568,,67.587968,,60.791243,,64.957061,41.54713,53.89473,65.447598,61.984867,50.209212,35.599265,31.469345
1634,64.782151,,67.407983,,60.584927,,64.761167,41.391828,53.662023,65.335083,61.910785,50.22878,35.754155,31.338514
1632,64.750349,,67.256599,,60.396825,,64.590568,41.260499,53.450934,65.225946,61.855783,50.239185,35.935643,31.223807
1630,64.737435,,67.133797,,60.221497,,64.443565,41.141945,53.266419,65.113522,61.819852,50.228208,36.137043,31.125147
1628,64.740257,,67.031172,,60.060737,,64.313423,41.032969,53.098529,64.997811,61.795051,50.19585,36.358341,31.042455
1626,64.747796,,66.942004,,59.905501,,64.185015,40.915961,52.943944,64.86716,61.776613,50.132947,36.584529,30.975653
1624,64.763197,,66.866283,,59.763002,,64.066736,40.803729,52.797692,64.741556,61.764537,50.063936,36.825596,30.916827
1622,64.788033,,66.804003,,59.63864,,63.9569,40.709087,52.666385,64.63931,61.766751,50.017837,37.078202,30.873762
1620,64.819154,,66.755154,,59.536001,,63.860537,40.640049,52.543399,64.573718,61.780076,50.008395,37.337344,30.834664
1618,64.858132,,66.723081,,59.462273,,63.780995,40.614246,52.435342,64.563061,61.812438,50.064628,37.599688,30.803414
1616,64.892381,,66.694368,,59.40481,,63.706518,40.609262,52.333941,64.585676,61.847973,50.159044,37.846928,30.77219
1614,64.915611,,66.66399,,59.359991,,63.63207,40.618696,52.232578,64.631563,61.881923,50.287059,38.072422,30.752646
1612,64.923105,,66.626922,,59.313396,,63.552622,40.626529,52.1296,64.680753,61.909534,50.416602,38.274521,30.736968
1610,64.911724,,66.576471,,59.261426,,63.461469,40.619939,52.020052,64.718282,61.922885,50.536981,38.448253,30.72901
1608,64.898768,,66.53106,,59.211286,,63.375382,40.627771,51.92211,64.752466,61.934658,50.651251,38.605277,30.728732
1606,64.884237,,66.489013,,59.162973,,63.294357,40.648428,51.834116,64.781648,61.948025,50.759412,38.748927,30.736098
1604,64.883855,,66.46204,,59.125476,,63.23012,40.707564,51.770925,64.815798,61.972488,50.870627,38.889183,30.751069
1602,64.897618,,66.455152,,59.098785,,63.187685,40.806796,51.734174,64.856575,62.009629,50.984896,39.027708,30.773608
